	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
s.Eubacteriales.unclassified.SGB15145	3.6374899097992697	2.5124775753395805	-0.5072030214660523	0.408975860941482	0.42871260068717504	0.059017706203686696	0.06897875943657067	0.08458585398584828	0.01920223659597998	-0.5173663242843358	-0.0013023504924072529	-0.07135623616294445	0.046264444505782945	0.00975001776466037	0.008016828616876503	-0.14883201142921915	-0.604301619364358	0.006682143826049268	-0.06354182517553487	0.47718062272291023	-0.004934061680094261	0.01081660993929557	0.009401103764341565	0.008879718643446704	-0.04748180630893256	0.05248282189294138	0.00045842620274615873	0.0008129174315604003	0.00044397457813772343	0.0001247904370021281	-0.001293207680671528	-0.0002722376036479368
s.GGB9608.SGB15041	3.531738462016152	1.3044447640577133	-2.4375924496501398	0.5576206654780359	0.6455660108185737	0.14281404901745373	0.1671790886096369	0.18359064694595234	0.035510695083983426	-0.3378096385652787	-0.00037475567733546376	0.03238710660735136	0.0892677435516591	0.04579372967214892	0.060136512162106456	-0.08504915255689655	-0.3228779700506773	0.0027825291640618858	0.003982350659206329	0.21972471180943154	-0.004332463162830251	-0.0037747819457775336	-0.0036516195947019436	-0.01423145024935597	0.026104639439736902	0.05945884922897036	0.00585176825692864	-0.0025542151392827406	0.021554940409100286	-0.005363178488913258	0.005201914135733195	0.006200179027012941
s.GGB9559.SGB14969	3.702757224527791	1.8216444811862018	-1.8297504388767758	0.625750404113563	0.7398445209367507	0.12403866741689039	0.14714346603753414	0.16392495729475703	0.03160957985753599	-0.4827002805978883	-0.0009699517998248382	-0.040319680598597064	0.1549956597490233	0.05708687982801297	0.03709788311419527	0.05157896616258328	0.19817711588712875	-0.001039194974641427	0.03614860112277202	0.007388753179297067	-0.002203086679436539	-0.006493050346642596	-0.005898404147824043	-0.014524333775277823	0.03450551339002296	0.041418492274404965	0.0051160241644175085	-0.002444439839721942	0.019091612071532055	-0.004785468278609863	0.004797375600147716	0.005544012021770461
s.GGB9524.SGB14924	3.82273937090133	2.8932469521483744	-0.1632556634931634	0.5247652310320405	0.5915780674964948	0.05501384983560204	0.06687262759736995	0.08486178685626261	0.01890450563220377	-0.7595394393460804	-0.0021782934724583875	-0.1738434607888473	0.17033660330552736	0.037941798641176624	-0.01944002099625451	0.11301211959573945	0.4081255271979066	-0.0015460018978390897	0.014029861567075808	-0.015129501847608678	-0.00017048624154229733	0.0020846059974179527	0.0021088349708621845	0.0071623752649213925	-0.024244219756113437	0.029114821561658923	-0.00021573669706770126	0.0003018312980323001	-0.0016087083415570625	0.0010498743263743623	-0.001962047174436027	-0.002294733348216046
s.GGB9602.SGB15028	3.8923164239148615	4.446749575992667	2.434704161943781	0.29369074804362344	0.2645130102526615	-0.06678168234816005	-0.07594777129201935	-0.06269588849912705	-0.0065124423139964185	-0.9003191358621135	-0.003185010345057752	-0.3049263908245845	0.11503863662661075	-0.009477691054415597	-0.09581226553399376	0.13400402670119768	0.46124137664030745	-0.0011532836195117325	-0.03024064321020429	-0.036372631114942905	0.0030703224195496	0.01306408228457201	0.012181214419880453	0.032812075504066986	-0.0887058259331554	-0.02053401602699372	-0.008229943119713888	0.0041966060493745065	-0.03193872065972395	0.009042540158172109	-0.010377428778666013	-0.01224894491382243
s.GGB9602.SGB15031	3.8527573718531	3.4827995875424427	0.8163651905633335	0.4399968060128421	0.4713272896575502	0.009541742004887076	0.013584121881509793	0.029997798707605397	0.009499536546711485	-0.8218795696564932	-0.002585802484239493	-0.2257212188985318	0.15199648439236513	0.020617116046180682	-0.04861361438957293	0.12328176799328941	0.43677849329968693	-0.0014347877826723437	-0.0023687519479528994	-0.023578475446973647	0.0010511979075854192	0.006306323302395222	0.005988640372015105	0.01710650666547122	-0.049437976210085346	0.01127108831517011	-0.0032610507972424927	0.0017891770511612747	-0.013166621245587776	0.004125509985038993	-0.005243796552764503	-0.0061777814187956494
s.GGB9699.SGB15216	3.818592670278635	3.150085895291076	0.29342332583431	0.47371109270672224	0.5205512088274666	0.03196164085309629	0.039708809204579504	0.055967583033374034	0.01371591782231233	-0.7373983329237177	-0.0022073005520419423	-0.1831132550523343	0.14856168785844526	0.027407711158159775	-0.029624942889388158	0.103469508372812	0.36936035160555974	-0.0012836690890639616	0.006099988749169468	-0.01544348891236899	0.00024325910417070265	0.002930890878070182	0.002832803069001814	0.008525033655254543	-0.02642457500893007	0.01806914021581508	-0.0008608406977541639	0.0005657037591432193	-0.00369891149773307	0.0012446784059137114	-0.001725023445076803	-0.0019527393559477103
s.GGB9697.SGB15213	3.7964420659929368	2.6082962938679892	-0.6162569542362797	0.5560947781830339	0.6369708837722685	0.07473926946541706	0.08988567265788579	0.10792146503300037	0.022698198592954865	-0.6964771229987674	-0.0018828556998864042	-0.14001204763128353	0.16991822224922631	0.04425365097512551	-0.0037922292710297987	0.09882065697012392	0.36050189070815053	-0.001457684472232888	0.021299553060331253	-0.008917036641424288	-0.000824778075477774	-0.000553255331945975	-0.0003496428335869911	0.0005468190261226056	-0.00665384486693228	0.03535925042742985	0.0016488255086463148	-0.0006418667285376716	0.005689364570772565	-0.0011137024076823408	0.0006220077516411964	0.0007983507907709711
s.GGB9707.SGB15229	3.790795541353173	2.7564420962455967	-0.3472046945351244	0.5242443541017362	0.5928813906709468	0.06087337881883073	0.07353211294050595	0.0904388771141463	0.01953725109409291	-0.678842330415318	-0.0018865694668746941	-0.144389819403214	0.15613875875888417	0.037858898375546145	-0.009632156276210873	0.09288669959037515	0.33670636571012064	-0.0013070973119024155	0.016801419796042154	-0.009110553486772503	-0.0006059521538041934	-0.00011598685536771952	2.2162916038625212e-05	0.0012319463263477995	-0.007781140590215046	0.030204470629266376	0.0014397740885864578	-0.0005622829873554724	0.005179208544150542	-0.001313361709370837	0.0012277262411777687	0.0016720338806142008
s.GGB80140.SGB15224	3.847584282316098	3.224609231806879	0.373011454936152	0.4842802321390158	0.5338329030849465	0.0322096973713643	0.04029987084949352	0.058234176403485695	0.014475121416549268	-0.8153694737440866	-0.002455798744730873	-0.20586769090925022	0.16874704568438806	0.03134723569368785	-0.03375790959005414	0.12512840102328213	0.449108750918567	-0.0016507778821991267	0.009765642931273483	-0.01929829170715591	7.412494655214096e-05	0.003134090482154322	0.003074824149464449	0.009696733548073726	-0.03173022013260185	0.033085835679392946	5.55696288473603e-05	0.00020968286813443252	-3.66231196858734e-05	-0.00018129341790747196	0.00017575225727203313	0.0008516451912192854
s.GGB33928.SGB15225	3.8407592551663	3.0580582409092734	0.09340266764497167	0.5095525811744189	0.5695404895246937	0.045336420127830346	0.05569482292721623	0.07416230140364562	0.01722650679282393	-0.8022379131049833	-0.00235437604142907	-0.19246117833249501	0.17510783192040152	0.0364731500721713	-0.02580053015661686	0.123429917899007	0.4453665113670788	-0.0016985683776450677	0.014359946285392307	-0.017238599805359994	-0.0002491883826403317	0.0020659053827127623	0.00209807723357351	0.007237038934056759	-0.025587208818386924	0.038060356574227634	0.0008003065809035036	-0.00015054273893649628	0.0027408384478830546	-0.0008626915252876196	0.0008368998245281763	0.001608662314633205
s.GGB13493.SGB15238	3.816725269532234	2.711461990895738	-0.47128737899080175	0.5540605407833771	0.6331083540258257	0.07052046110421363	0.08513214287363237	0.10406052442066452	0.022262296926553415	-0.7493710600759054	-0.002070577624052293	-0.158487325162333	0.18056159581163903	0.04512343768277257	-0.008798943675120319	0.11296738754244895	0.41189844665567676	-0.001678307483351374	0.022449373545589093	-0.011857879179878404	-0.0008655741089261738	-0.00021887299165618057	-1.1035675593991036e-05	0.0017346682763029816	-0.01115490850348962	0.044280299296339344	0.0021793187052069297	-0.0008424829769962848	0.007899236105756519	-0.0020953409003088815	0.0020241672411734713	0.002877988315879894
s.GGB9708.SGB15233	3.84044827964697	2.9598930937540335	-0.07790209142799152	0.5276001428277994	0.5947982453792326	0.05392187846776862	0.06580592854196134	0.08486141100744467	0.019128880059630548	-0.8055001548235861	-0.0023263504243901194	-0.187268225112351	0.182282488459967	0.04037129170079655	-0.021348232313676035	0.12573611794224582	0.4554591433414072	-0.001785962538506058	0.017773287880297448	-0.016605366390089943	-0.0004674274826943607	0.0014781982123176004	0.0015717284348911087	0.006018974731467633	-0.022927965314074605	0.043265459543867096	0.001334092096894728	-0.0003940564850740474	0.004727863693802129	-0.0013768240514368307	0.001347317569952628	0.002256409608934155
s.GGB9708.SGB15234	3.8502071539893343	3.1059076861121913	0.16062792621744565	0.5085660284255717	0.5676459981307426	0.04324215142336822	0.05331955295642714	0.07216210507962424	0.016985658404484818	-0.8270460160957755	-0.002443890319740853	-0.20141945627466828	0.17978143775995192	0.0366743859036622	-0.028501288849767138	0.13000523035381187	0.4690547443876823	-0.0017925890842077161	0.014343164616197633	-0.018858213042435477	-0.0002074023554471572	0.002439626555160593	0.002459117763259274	0.008333233281189073	-0.028995181893619344	0.040633458290479985	0.0007545428247930016	-0.00010319062041775068	0.0025614382047739145	-0.0008611616688378708	0.0008523462033163971	0.001730043098633052
s.GGB33469.SGB15236	3.853683019049035	3.1906749165041064	0.30293196796973976	0.49571067430065086	0.5494831676103021	0.036563869728009	0.045487579068894994	0.06406042844452266	0.015586524656895579	-0.8338088539005292	-0.0024957608401587387	-0.2082669908049188	0.1765717280395123	0.03407194896717728	-0.03255557763375711	0.13090823337226656	0.47110409042253776	-0.001769031695350733	0.012012643025304446	-0.0199158754339143	-4.3148413496285905e-05	0.002984455365743728	0.0029575009218604682	0.009590200993696424	-0.03214099000925882	0.03813899571453715	0.0003769495950718311	7.973046401550492e-05	0.0011532861880127726	-0.0005164006160331166	0.0005182237121432123	0.0013489895557205133
s.Rheinheimera.SGB14999	3.8517844537070007	1.8337980657722572	-2.0637682667372497	0.8067161955490644	1.0087962118455154	0.11972223776293343	0.14442590556341237	0.1436272136480373	0.02184970223553213	0.20907566572130667	0.0011583641392498925	0.13171919552399292	0.0825196242166926	0.056871962938633364	0.07809428995391099	-0.004131597381087722	0.007220351256620624	-0.0005593431036841143	0.04753787597336189	0.022772857790930887	-0.0035426970465147474	-0.014096753848164004	-0.013572899927457631	-0.04678137120156103	0.12973326922453704	-0.04753078061186353	0.006362981953878647	-0.0030340510611362717	0.02451074068430729	-0.006497405209130285	0.006642272114981467	0.007703428620833603
s.GGB9713.SGB15249	4.140290036003899	4.423415729500472	1.970018893152928	0.6207753337545688	0.7554558545234786	-0.07871245613148213	-0.08568750955335158	-0.1084790665963452	-0.026997483877512576	0.5360319074074106	0.0012359817371539953	0.05504265486206346	-0.04857261254252846	-0.01423643516017579	-0.011017143550298217	0.006198204995374766	0.020373709799612914	-3.308021776723894e-06	-0.008581951504821312	-0.004956464701164382	0.000559476801809561	0.001078028232288256	0.000701170345071103	-0.0037464512554415646	0.01437547800500506	-0.0512722162269937	-0.0020869098412627245	0.0010604392302113925	-0.007453460253189193	0.0015807051522532672	-0.001378805219695554	-0.0014852694242740462
s.Oscillospiraceae.unclassified.SGB15256	4.105507077139005	3.5283963200213337	0.46388926203238945	0.7554400560056967	0.9445526369826475	-0.006134289667731534	-0.0005853392830924223	-0.019158281097580464	-0.011177667710296772	0.5537586229755905	0.0016237665369011295	0.11424596745083158	-0.004388231770624232	0.015100378709697285	0.02961142182603301	0.005566361323200639	0.031113482391238498	-0.0003876884148361819	0.016987096486705405	0.004504007721966268	-0.0011776822456939376	-0.004300604526951689	-0.004167825805737209	-0.01527487526879836	0.041900266180134774	-0.016776934769699874	0.002039643520319359	-0.000912399209096924	0.007890182707474614	-0.0021979334516218	0.002280700405111869	0.002794598585448683
s.Oscillibacter.sp.ER4	4.107781938896476	3.5826723783136045	0.5549362785405142	0.747443978335381	0.9333290714089376	-0.010515520067213947	-0.0057202275326664175	-0.024553054053065775	-0.012135841789234342	0.5529245768486131	0.0016011099056080433	0.11073350651518388	-0.007050271333200927	0.013342136347409205	0.027184301073418377	0.005607638662966043	0.03048828333304389	-0.0003649404484779995	0.01546865484034543	0.003942517626903	-0.0010750637164038369	-0.003983919148527742	-0.003881436414462113	-0.014601360314247913	0.04029619039293605	-0.018834819136539633	0.001797568327488699	-0.0007966475064431563	0.006991569702425484	-0.0019780904273469188	0.002068888424909525	0.002547301848739571
s.GGB9627.SGB15081	4.210204760717584	4.287700290805221	1.6126868824105316	0.7284743905754179	0.9116788102633939	-0.06667890228022086	-0.07049008525738243	-0.09871669947270267	-0.027528469639012808	0.7529630600269417	0.0019423484678699147	0.1122664882359845	-0.052262743253090424	-0.006626986661880298	0.005039752540345126	0.013607463591591313	0.05614275680076679	-0.00042667206980591	-0.0012057867915795117	-0.01291029384795607	0.0009495575214051102	0.009826111521177485	0.010706791765945448	0.05836967376419412	-0.1792880715646826	0.24431183746342577	0.0023639936529501557	-0.0012398802834649332	0.007079296148342139	-0.0008959297426739386	0.0005962866994843714	0.0005762270659770256
s.Vescimonas.coprocola	4.2716183054585875	5.738100651282003	4.045064626089535	0.5169729556840126	0.6152651045029705	-0.18535458020621484	-0.20958773561925567	-0.2455956205636329	-0.053812023807165425	0.7502457953925951	0.0013834723122028553	0.02051876957306084	-0.12714223222148183	-0.05500168315146692	-0.061468560503941526	0.015929481610492773	0.043689588942009805	0.00016529832415144538	-0.044475918001685474	-0.03123402193122441	0.004136847945887487	0.02145835431296141	0.021728646305952903	0.09346967363298714	-0.2735364850460229	0.2504150292693621	-0.004182890048277052	0.001847195973543034	-0.017872782150207454	0.005665851553015416	-0.005996227327729226	-0.007253199529837262
s.Vescimonas.fastidiosa	4.2159254379022775	4.2883115510351635	1.6038655268136501	0.7347897651022353	0.9208690335814799	-0.06636862080258672	-0.0700393595053769	-0.0985971406337317	-0.027650023456646675	0.7663979360653901	0.001985018297611919	0.11567571458380857	-0.052443042037022165	-0.006143606582543052	0.006104328437618453	0.013987225249010657	0.05810061046967043	-0.0004530307888433964	-0.0004356586216835637	-0.013055864709858485	0.0009197889055982173	0.010009387817595562	0.010948230348542183	0.06034705420437273	-0.18571159636015336	0.2564142109477744	0.0026903000728416273	-0.0014016984630606814	0.008252326294745727	-0.0011828011554438148	0.0008914828004134688	0.0009265989321522647
s.Vescimonas.SGB15087	4.204064575144552	4.0075338314992175	1.1329961539333762	0.7757848883227273	0.9783192965582992	-0.043552190946390804	-0.04330254209863306	-0.07041512325404517	-0.022616419570396385	0.7676923564979014	0.0020940344556341383	0.13332232324480436	-0.03827594840415509	0.0030425301381728064	0.01869959317650322	0.013591539924772375	0.060595793261293725	-0.000564176240947542	0.007553351907731518	-0.009770024338416077	0.00034835727764449733	0.007981336122291051	0.009039095109892117	0.054468052159163054	-0.1700838306432405	0.2570233660929905	0.0038487658970373863	-0.0019485877111305018	0.012626669515899254	-0.0022961080316096765	0.001982871133968996	0.002212743076095906
s.GGB9634.SGB15093	4.230210754246349	4.315087701940982	1.6261136730450076	0.7459674284178893	0.9374025998702615	-0.06803958805504585	-0.07179957383132846	-0.10141181051046685	-0.028518137826490278	0.8008979618499064	0.0020820128712285457	0.12229913605114967	-0.054874688717603946	-0.006141839626346535	0.007078793074392283	0.015130099757521161	0.06318746044757234	-0.000506513306515561	9.174462229836764e-05	-0.014318562985974023	0.0009867921461498633	0.011207887362444604	0.012306561675382391	0.0686204868592015	-0.2114962948815727	0.29561487119961793	0.0033281232742035367	-0.0017286928458217453	0.010411823665517813	-0.0016322090580445851	0.0013272781190295255	0.0014281574841692878
s.GGB9635.SGB15106	4.229395628045581	4.295817298934083	1.5937986589452753	0.7487763747431484	0.9413378010262808	-0.0664726042224232	-0.06996344247668194	-0.09947554855305817	-0.028171995541633767	0.8009524695718644	0.00208939452634888	0.12350287640741123	-0.053899310782858	-0.0055113003434948	0.007942039950815041	0.015101026655218052	0.06335013531059566	-0.0005140411240042131	0.000639254603628627	-0.014090179835980463	0.0009473914967036881	0.011065643490864292	0.012172060056227936	0.06819554192635445	-0.21035688392519286	0.2955540988007582	0.0034058499482265197	-0.0017653068341438021	0.010705889732004484	-0.0017072320147432508	0.001400754455391358	0.001514760853843166
s.GGB9636.SGB15107	4.204989534161305	3.8612685181382465	0.8754647447539764	0.8053249196910464	1.0202004482691327	-0.03138349901065109	-0.02893426179464288	-0.05579068961652508	-0.020203655297794443	0.7873396103954621	0.002209828294484816	0.14710054949555007	-0.031467434904700824	0.008326588409973816	0.026489849879724994	0.013996991999345492	0.06486015407290154	-0.0006583892147350176	0.01247771048712684	-0.008567182987929807	5.2897625679159984e-05	0.007471881137853621	0.008689092886107898	0.0556989174983955	-0.1754975127979544	0.27954457484598116	0.0048951790362507614	-0.002457461661842572	0.01644352470051799	-0.0032178352107445343	0.0028899500422745763	0.003276971674316709
s.Clostridiaceae.unclassified.SGB15090	4.2392491993497785	4.724838496198158	2.327547280155612	0.6768083089672152	0.8399838360687052	-0.1017766398764302	-0.11145748955701652	-0.1426677849694912	-0.035673100346908	0.7789164820742523	0.001859596444374879	0.09154816652809863	-0.07515223706964051	-0.020191333781479286	-0.01276022048996295	0.015115786980210799	0.05658540829935707	-0.00030654386490337515	-0.012525113829874094	-0.018755925724000887	0.0018409680566598278	0.013764488463376379	0.014600111687537718	0.07366907709797897	-0.2230319341264759	0.2752215142823702	0.0011990870265221308	-0.0007111499790311899	0.002488680437766146	0.00034217436445264525	-0.0006106681739782229	-0.00085186878006097
s.Clostridiaceae.bacterium.Marseille.Q4149	4.221387061111072	4.302628805011787	1.6195229545035061	0.7383594111548201	0.9262211958834317	-0.06740340147511703	-0.07117803600304756	-0.10018134682421236	-0.028076613736476925	0.78005916672134	0.0020215915158246847	0.11799243790977902	-0.05370191350499556	-0.006324888001081023	0.0062403345227748696	0.014473088966998528	0.06016890937304293	-0.0004729660271659855	-0.0004153464930990839	-0.013693162209452063	0.0009659217247199053	0.010601372445077785	0.011608595775165697	0.06421415826775118	-0.19768273897286553	0.27391329406945486	0.002940242251597973	-0.0015315722770951608	0.009084195793067861	-0.0013493590687199766	0.0010533947915099978	0.0011120068628403864
s.Dysosmobacter.sp.BX15	4.111901106338627	4.657264909304621	2.4277600402571076	0.5400227870182966	0.6387891188477781	-0.09743333511320247	-0.10822934431731057	-0.12844722971808098	-0.02920282995340451	0.3997387266159813	0.0007384951235674067	0.009987404642861585	-0.052214359438693056	-0.023258518679117515	-0.02731329636519702	0.0005662715559420854	-0.008543876806305147	0.0003922365741742404	-0.017015404865352506	0.002218699075614478	0.00019356312335572898	-0.008910517936219824	-0.010913322115287378	-0.07947031692096775	0.25108173693091557	-0.4259351399378132	-0.008831474164563542	0.0046034338214350785	-0.0306414796706854	0.00656148720862053	-0.006572188108776222	-0.007186790389088159
s.GGB9616.SGB15051	4.063418337750619	3.49846602324939	0.48370639761499895	0.7112704873761859	0.8793521932418963	-0.0038996321540580203	0.0014125981815934884	-0.013355825831024345	-0.008802887472922717	0.42312807843105066	0.0012403410651764426	0.08654724102062862	0.004268120666467529	0.014417564932303333	0.02500305779156364	0.0001749284705066646	0.007133900268464698	-0.0001271969048738814	0.01580283059684994	0.01314363842151321	-0.0019113817546416204	-0.014134101638318268	-0.015251669141809131	-0.08233630063769895	0.24945200957617114	-0.3254027520202114	-0.0025793495177177344	0.0015554236434934172	-0.007626270532457953	0.0009494394483250803	-0.0010064090189913142	-0.0007413183544959335
s.GGB9614.SGB15049	4.062890206248777	3.5091853331776726	0.503374792810397	0.708677133889615	0.8756880301681437	-0.004841713805685438	0.0002961430103892843	-0.01448649499960245	-0.008986191977705402	0.4215123505076428	0.0012311393369902038	0.08547395014997533	0.003704004405813448	0.013994089279407712	0.024390422681736863	0.0001774596313750733	0.006950574909195582	-0.00012185274708775704	0.01541181768290229	0.012951525568464769	-0.0018785751477766164	-0.013966438156134775	-0.015079367454551173	-0.08153677141310958	0.24710107163280082	-0.3229670370987755	-0.002591660658516879	0.0015579452546292537	-0.007684917370558669	0.0009682220429851798	-0.0010194221301945137	-0.0007608579311844831
s.Dysosmobacter.welbionis	4.120992235741767	4.825098598749167	2.7057476695065388	0.5176795835902769	0.6075465602409934	-0.11086622081002671	-0.12394026677568562	-0.14507317982745405	-0.032204944364365724	0.4012698575219118	0.0006813676652450126	0.00012724978701926068	-0.06035295319061011	-0.028496936435395536	-0.034452997082369055	0.0006292119780216788	-0.010652770222069254	0.0004650565131833428	-0.021300487329417032	0.0012246765329080778	0.00040107657596432104	-0.009065154245936378	-0.011301925527061414	-0.08514114166823251	0.2699395676058827	-0.4672403191467751	-0.010092718583390932	0.005252195781048462	-0.035167393612342744	0.007612925763965687	-0.0076732286241274605	-0.008391158127591171
s.GGB9621.SGB15073	4.079505918043934	3.5212450734060763	0.4956434125822677	0.7238996201669733	0.8975742253397875	-0.004169799194219158	0.0013140208575512131	-0.014033317193550589	-0.009191123561284598	0.4456679550293549	0.001309424317164363	0.09185793459048398	0.004539934134591075	0.015406767563275985	0.02699871145182549	0.00019185249545953766	0.00789238704305493	-0.0001445270288394964	0.017893598845066264	0.015101066392406859	-0.002235143436433977	-0.01665279401381302	-0.017996743146839377	-0.0976318478744508	0.29582032526667595	-0.3870809219625924	-0.003083171297175729	0.0018724980192926137	-0.009101797050390504	0.0010979164775039884	-0.0011851726134096063	-0.0008003876643391486
s.GGB9619.SGB15067	4.07402318683042	3.390146817982462	0.2757154947148092	0.7432652618890324	0.9247716632595161	0.0063797861549963735	0.013678608699732402	-0.001061915047851266	-0.00689274055410482	0.4483152448462552	0.0013658617479766588	0.10045225889420507	0.010869562226547266	0.01962755233528664	0.032844744005468204	0.00014837873858113785	0.00963274806721402	-0.00020183938682977954	0.021511115422946855	0.016295691355618622	-0.0024639882803567516	-0.017213110111094155	-0.018459648552296204	-0.09789271888245761	0.29549296324839047	-0.37600101387842816	-0.0024128768719961107	0.0015454908329312332	-0.006643724884910391	0.0005076250918451476	-0.0006058299721961964	-0.00013311228777264245
s.Oscillibacter.valericigenes	4.073712338904865	3.4289585486309426	0.34417582726984636	0.7355237260927554	0.9138499576180739	0.003069319079311616	0.009772583132094224	-0.0050865003011210125	-0.007572892239306749	0.44476742932840885	0.001339777060840201	0.09711388215903141	0.008847841183527645	0.018184805049664746	0.030781332360183992	0.00015997069024195303	0.009006035565988424	-0.00018224211536271926	0.020165287618057786	0.015718641346363582	-0.0023600720447071104	-0.016780386338709426	-0.01803362229173245	-0.09623359375613104	0.2908030787839565	-0.37300936838578186	-0.002562159842971578	0.0016112998788596487	-0.007226702416281537	0.0006656437554402936	-0.0007563972589662016	-0.000318970115113303
s.Dysosmobacter.sp.NSJ.60	4.081548027121629	3.7307960549451824	0.8588342892021934	0.6859543622654035	0.8441063598806708	-0.02170181862670397	-0.01932591272860896	-0.03543592626753717	-0.012869082312939267	0.4318057731996632	0.0011863532395908363	0.07531606070403667	-0.006126135496569268	0.007963721117481113	0.01645392971494655	0.00025732328776991017	0.004703198005166159	-4.293908988453323e-05	0.011099525815279985	0.012389204844147699	-0.0017380485031251011	-0.014809241630011767	-0.01623314486890967	-0.0916603388804148	0.27956218091197677	-0.3830659086837199	-0.004002973261448192	0.002296622876764635	-0.012603910083564403	0.0020065823088453913	-0.0020644314492295557	-0.0018582575069698867
s.Evtepia.gabavorous	3.7661195666873395	3.0066444262346756	0.1359992000949315	0.48124510602949766	0.544289787322819	0.018816198965014668	0.024174011189005282	0.026260391020362966	0.004482443783111068	-0.12901747315116943	-0.0003291397774231872	-0.021504290276723206	0.03157795246921257	0.00930363755343239	0.004095259726745704	-0.011001316492925062	-0.045274273696972935	0.0003948540379286671	0.0007570927742085945	0.010712011317961557	-0.00043421344934391963	-0.004647201712310246	-0.004825121730225971	-0.021175791187691514	0.06544663012284406	-0.07541562727957649	0.0002029330023197032	-0.00030100285234147927	0.0018332211106016284	-0.0011062663532893165	0.0020901187009928846	0.0019202295711553592
s.Sanguibacter.SGB15121	3.7227377994486903	1.9409830327116846	-1.6537265860867665	0.6434401181380696	0.7732261846535862	0.10365158786630756	0.12370451142177431	0.12990165051255273	0.02257209184917098	-0.07886294466888767	0.0002124655386001781	0.05429852159954209	0.08091503453571962	0.04367981014101648	0.05267743103533121	-0.010382540718467668	-0.026705200902048268	-0.00011556454249645055	0.03124397489139836	0.02061395880799376	-0.002453005077609173	-0.010521716711806406	-0.010085945126561316	-0.032871149266424766	0.09195113303703886	-0.02852059699553552	0.004967271975516391	-0.0025380808017052663	0.019384923229122976	-0.0053152886321712585	0.005963240444966805	0.006558442450664689
s.GGB9642.SGB15119	3.7154951655262853	1.8136387110923475	-1.8640179355320567	0.6611789617855344	0.7983755369958482	0.11343968546630118	0.13517198958683785	0.14181596378624325	0.024650577062926126	-0.07217614338410834	0.00027748966718837975	0.06322325510411955	0.08634463765491082	0.047564330577819405	0.05822239350247506	-0.010186545523054726	-0.02406238854083734	-0.00017865730490711562	0.03468795371363902	0.021570176915421214	-0.0026722722551451895	-0.011099138609303477	-0.010590748592874125	-0.033802875472627315	0.09375533113808358	-0.02196277777667293	0.005486900190171672	-0.0027778265681407408	0.021270958949930998	-0.005746154502802134	0.006328116644541313	0.007007325722864
s.GGB9712.SGB15244	3.318082661352295	2.8453038164518003	0.6309051578128675	0.042925525798337	-0.08086658155058633	-0.01729359458793535	-0.024440524312972976	-0.014222876662362783	0.0030969380811763443	-0.4008244004246196	-0.0012402199765235548	-0.07980681486234663	-0.08733366110268644	-0.04501498577751109	-0.03384874734544184	-0.12195205877438413	-0.45515825317840236	-3.6547120547196e-05	-0.02314450482879361	-0.5719516664263988	0.01586214911772861	-0.03154023929986064	-0.02852968960823023	0.060829818786457795	-0.008589066947034756	0.009020473051827602	-0.004015007231709276	0.012343593139310294	-0.022621829969193593	0.005316089248839352	-0.008582080719776642	-0.005919186271490041
s.GGB80011.SGB15265	3.320390011601945	2.109533398834239	-0.6607078549939498	0.1718840994471957	0.09664777829546181	0.04783346839416317	0.05191250289001647	0.06664641384435371	0.017667900031136354	-0.40448579689264175	-0.0009409528508311859	-0.027424680639817147	-0.05535883538260219	-0.021448204743582156	0.0031301198473290353	-0.14554265529269125	-0.5308370670047079	-0.0004937232390892987	0.0005257853096154913	-0.7240633157518822	0.01883059347996109	-0.049686767605230026	-0.04517494197606369	0.06777273157382657	0.027197666619920388	0.053426483518743996	-0.00011558730549625206	0.01564275677796337	-0.011973561913444501	0.002617670936624292	-0.008680069616405483	-0.0028407661476878257
s.Butyricimonas.SGB15260	3.333548209579289	2.4170008442945274	-0.1453861820208465	0.12349774439579644	0.027683417648392352	0.02365908143901024	0.023483052735734145	0.03724565021235421	0.012631854336454003	-0.42486141615025014	-0.0011119994277190783	-0.049697893751874174	-0.07157498314055048	-0.032133781498779386	-0.011016532922539108	-0.15020395494305816	-0.5527440664752578	-0.0003750240391236107	-0.008393307036621896	-0.7586714302351697	0.02032240136443975	-0.050246237213035526	-0.04570333903268855	0.07555204207731604	0.018193385182622895	0.045524669420603334	-0.0015400433705072638	0.017254703477226872	-0.017988890306180765	0.004105976939093514	-0.01059499299981762	-0.004551062047465859
s.GGB80011.SGB15267	3.3279758561136368	2.2746001817414414	-0.3849523697857475	0.1461069174768266	0.05981160098366274	0.034962243926124875	0.03677198355464606	0.05101596204461759	0.015001097554048555	-0.4161890734791975	-0.0010343966771460215	-0.039398765028572764	-0.06416520277538014	-0.027215436186523355	-0.004423834272488601	-0.14852669988193193	-0.5443717156865913	-0.00043227894364321275	-0.004235665065707939	-0.7457739357778044	0.019717808955767427	-0.05023868487953167	-0.04568938856883066	0.07228255637009934	0.022537533156740227	0.04950086272315134	-0.0008759217713483724	0.016598148339682525	-0.015256128217994092	0.0034291211358296984	-0.00976534749658308	-0.0037736061737194803
